Chi-squared,1.798690680590242,
Parameter,Value,Error
bg_a,3.3030156492680183,0.7356232127230741
bg_b,-0.12315871677295627,0.8298384482508325
bg_c,0.04873286831644639,0.16672078515854669
center_1,2.205678805707867,0.023350519069587076
area_1,8.874968259261987,2.3132566212787204
FWHM_1,0.1692704030910397,0.03614081012159523
center_2,2.398081466989577,0.034152842356608135
area_2,4.792202057167395,2.8474295450673894
FWHM_2,0.15811413266023533,0.08306127710055049
center_3,2.7385399638432593,0.012854589358987298
area_3,29.055381871288386,2.1132327193334914
FWHM_3,0.3298179510246461,0.02634848160525276

x_data,y_data,yerr_data,x_fit,y_fit,y_bg,gaussian_1,gaussian_2,gaussian_3
2.25,49.35601703,7.025383764,0.22277227722772278,3.277997791285336,3.277997791285336,2.8417952842131397e-164,3.473466768909307e-227,7.229213872222754e-69
2.3,31.29086529,5.593823852,0.22772277227722773,3.2774967774197505,3.2774967774197505,1.8950847955226712e-163,3.775193273777034e-226,1.3631420368747448e-68
2.35,36.73892212,6.06126407,0.23267326732673269,3.2769981521860796,3.2769981521860796,1.2577799232966578e-162,4.080885899335412e-225,2.5671342891868035e-68
2.4,36.20369986,6.016951043,0.2376237623762376,3.276501915584323,3.276501915584323,8.308465526458005e-162,4.387417196206799e-224,4.8285140952284935e-68
2.45,34.2592037,5.853136228,0.24257425742574257,3.276008067614481,3.276008067614481,5.46232000412955e-161,4.691401834899936e-223,9.070596720219166e-68
2.5,31.89844578,5.647870907,0.24752475247524752,3.275516608276553,3.275516608276553,3.57415686516582e-160,4.98925329687787e-222,1.701827953138155e-67
2.55,41.04124198,6.406343886,0.2524752475247525,3.2750275375705398,3.2750275375705398,2.327610095635667e-159,5.277250283638174e-221,3.1889880088258324e-67
2.6,52.54084057,7.248506092,0.25742574257425743,3.2745408554964404,3.2745408554964404,1.5086448278743746e-158,5.551611288443333e-220,5.968257586722285e-67
2.65,69.99326976,8.366198047,0.2623762376237624,3.2740565620542554,3.2740565620542554,9.73204116337551e-158,5.808575353756301e-219,1.115577304973335e-66
2.7,83.36008923,9.130174655,0.26732673267326734,3.273574657243985,3.273574657243985,6.248287713280752e-157,6.044486677351945e-218,2.0826160997209812e-66
2.75,84.02256468,9.166382312,0.2722772277227723,3.273095141065629,3.273095141065629,3.99262253954442e-156,6.255880452765234e-217,3.8830788679160017e-66
2.8,80.21047282,8.95602997,0.27722772277227725,3.272618013519187,3.272618013519187,2.5391925906597337e-155,6.4395671540699e-216,7.231037947556892e-66
2.85,67.22893446,8.199325244,0.2821782178217822,3.2721432746046597,3.2721432746046597,1.6072120621119e-154,6.592712414057632e-215,1.3448768224617677e-65
2.9,46.67575054,6.83196535,0.2871287128712871,3.2716709243220468,3.2716709243220468,1.0124903137359413e-153,6.712909707322176e-214,2.4981690099388697e-65
2.95,29.03586145,5.38849343,0.29207920792079206,3.2712009626713474,3.2712009626713474,6.348172568518196e-153,6.798243236458653e-213,4.634667295303309e-65
3.0,14.22095473,3.771068115,0.297029702970297,3.270733389652563,3.270733389652563,3.9613820018011115e-152,6.847338725974247e-212,8.587618623623527e-65
3.05,11.34652743,3.368460692,0.30198019801980197,3.270268205265693,3.270268205265693,2.4602819309968107e-151,6.859400242140793e-211,1.589221289085177e-64
3.1,7.012610231,2.648133348,0.3069306930693069,3.2698054095107376,3.2698054095107376,1.5207687615965456e-150,6.834231660225297e-210,2.9373347173877588e-64
3.15,8.651881663,2.941408109,0.3118811881188119,3.269345002387696,3.269345002387696,9.35581535387018e-150,6.772241969997507e-209,5.422255048158137e-64
3.2,6.18167663,2.486297776,0.31683168316831684,3.2688869838965693,3.2688869838965693,5.728491248745663e-149,6.674434218911106e-208,9.99686631092889e-64
3.25,8.04356629,2.836118173,0.3217821782178218,3.2684313540373564,3.2684313540373564,3.490912947055398e-148,6.54237851071635e-207,1.840794321616833e-63
3.3,1.008989247,1.004484568,0.32673267326732675,3.2679781128100576,3.2679781128100576,2.117278253492088e-147,6.37817007523376e-206,3.385353985096976e-63
3.35,2.001595942,1.414777701,0.3316831683168317,3.2675272602146737,3.2675272602146737,1.278076965962386e-146,6.184373974094685e-205,6.218137866468154e-63
3.4,8.000243799,2.828470222,0.33663366336633666,3.2670787962512042,3.2670787962512042,7.678497228454093e-146,5.9639584812455414e-204,1.1407068408392724e-62
3.45,4.000032046,2.000008011,0.3415841584158416,3.266632720919649,3.266632720919649,4.591299343459486e-145,5.720219554646692e-203,2.089994697993789e-62
3.5,2.000003624,1.414214844,0.34653465346534656,3.266189034220008,3.266189034220008,2.732342508839512e-144,5.456699080790134e-202,3.8244920446507615e-62
3.55,2.000000353,1.414213687,0.35148514851485146,3.2657477361522815,3.2657477361522815,1.6183588300291912e-143,5.177099716826506e-201,6.989719996581605e-62
3.6,1.00000003,1.000000015,0.3564356435643564,3.265308826716469,3.265308826716469,9.540138017497052e-143,4.8851991735071945e-200,1.2758606242290099e-61
3.65,7.000000002,2.645751311,0.3613861386138614,3.264872305912571,3.264872305912571,5.5972492479813185e-142,4.584766679580883e-199,2.325970109385782e-61
3.7,10.0,3.16227766,0.36633663366336633,3.2644381737405874,3.2644381737405874,3.2683968903105085e-141,4.279484154935227e-198,4.2350882406686696e-61
3.75,10.0,3.16227766,0.3712871287128713,3.264006430200518,3.264006430200518,1.899481567696326e-140,3.9728743110108834e-197,7.701551730638591e-61
3.8,1.0,1.0,0.37623762376237624,3.263577075292363,3.263577075292363,1.0986909103316078e-139,3.668237512646998e-196,1.39878655536022e-60
3.85,9.0,3.0,0.3811881188118812,3.263150109016123,3.263150109016123,6.324935957835377e-139,3.3685987979299924e-195,2.5373600691912684e-60
3.9,9.0,3.0,0.38613861386138615,3.2627255313717964,3.2627255313717964,3.623905686211459e-138,3.076665985869028e-194,4.596954358802707e-60
3.95,9.0,3.0,0.3910891089108911,3.2623033423593846,3.2623033423593846,2.0665113427276915e-137,2.7947993296086677e-193,8.317938822044705e-60
4.0,6.0,2.449489743,0.39603960396039606,3.2618835419788867,3.2618835419788867,1.1728402270403678e-136,2.5249927178544584e-192,1.5032066590510144e-59
4.05,5.0,2.236067977,0.400990099009901,3.2614661302303034,3.2614661302303034,6.624911274838114e-136,2.2688660090945897e-191,2.713183075255241e-59
4.1,5.0,2.236067977,0.40594059405940597,3.2610511071136346,3.2610511071136346,3.724443858877706e-135,2.027667718349086e-190,4.890991935778666e-59
4.15,1.0,1.0,0.4108910891089109,3.26063847262888,3.26063847262888,2.0839291575295198e-134,1.802286976755785e-189,8.805869263273796e-59
4.2,6.0,2.449489743,0.4158415841584158,3.2602282267760403,3.2602282267760403,1.16049860603617e-133,1.593273457992384e-188,1.5834522052238457e-58
4.25,6.0,2.449489743,0.4207920792079208,3.2598203695551144,3.2598203695551144,6.432006106706431e-133,1.400863815559869e-187,2.8437742941782676e-58
4.3,7.0,2.645751311,0.42574257425742573,3.259414900966103,3.259414900966103,3.54803933549914e-132,1.2250131003283622e-186,5.1008520649768356e-58
4.35,5.0,2.236067977,0.4306930693069307,3.2590118210090053,3.2590118210090053,1.9479174895063937e-131,1.0654296236788912e-185,9.137928836785526e-58
4.4,3.0,1.732050808,0.43564356435643564,3.258611129683823,3.258611129683823,1.0643705287037703e-130,9.216117903280755e-185,1.634971753686066e-57
4.45,4.0,2.0,0.4405940594059406,3.258212826990554,3.258212826990554,5.788356589634238e-130,7.928855363675742e-184,2.921663369954589e-57
4.5,4.0,2.0,0.44554455445544555,3.2578169129292003,3.2578169129292003,3.132981769418541e-129,6.784411606715537e-183,5.21443834117242e-57
4.55,6.0,2.449489743,0.4504950495049505,3.2574233874997605,3.2574233874997605,1.6877208306645712e-128,5.773685194569499e-182,9.294848948411122e-57
4.6,10.0,3.16227766,0.45544554455445546,3.257032250702235,3.257032250702235,9.048644093539543e-128,4.886897523754573e-181,1.6547583281742414e-56
4.65,5.0,2.236067977,0.4603960396039604,3.2566435025366243,3.2566435025366243,4.828436847981589e-127,4.113889127857536e-180,2.9422817214943776e-56
4.7,6.0,2.449489743,0.46534653465346537,3.256257143002927,3.256257143002927,2.564305462448524e-126,3.4443807481979594e-179,5.225061075081058e-56
4.75,10.0,3.16227766,0.4702970297029703,3.2558731721011447,3.2558731721011447,1.355417574393907e-125,2.868196771680573e-178,9.267357735328317e-56
4.8,5.0,2.236067977,0.4752475247524752,3.255491589831277,3.255491589831277,7.130444770202152e-125,2.3754503168715754e-177,1.6416399927034476e-55
4.85,2.0,1.414213562,0.4801980198019802,3.255112396193323,3.255112396193323,3.733363535074664e-124,1.9566906945441968e-176,2.904406222459896e-55
4.9,2.0,1.414213562,0.48514851485148514,3.2547355911872837,3.2547355911872837,1.945468015600324e-123,1.6030151509595466e-175,5.132089630763941e-55
4.95,9.0,3.0,0.4900990099009901,3.254361174813159,3.254361174813159,1.0089927881992895e-122,1.3061477118445826e-174,9.057087133452642e-55
5.0,9.0,3.0,0.49504950495049505,3.253989147070948,3.253989147070948,5.208254311397653e-122,1.058488588062236e-173,1.5963947773321897e-54
,,,0.5,3.2536195079606514,3.2536195079606514,2.6756940627116552e-121,8.531379982159707e-173,2.810279335080627e-54
,,,0.504950495049505,3.2532522574822695,3.2532522574822695,1.3681095701769825e-120,6.838984357590443e-172,4.9410144119210337e-54
,,,0.5099009900990099,3.252887395635802,3.252887395635802,6.962183405996974e-120,5.452593914728817e-171,8.676412483836398e-54
,,,0.5148514851485149,3.252524922421249,3.252524922421249,3.526226393027387e-119,4.323683724714093e-170,1.5216742785461312e-53
,,,0.5198019801980198,3.25216483783861,3.25216483783861,1.7775223766281494e-118,3.409917728385657e-169,2.665389287265618e-53
,,,0.5247524752475248,3.2518071418878853,3.2518071418878853,8.917849001612156e-118,2.6746878381782666e-168,4.6629100232723545e-53
,,,0.5297029702970297,3.251451834569075,3.251451834569075,4.452924231162085e-117,2.0866111533271905e-167,8.147246602914565e-53
,,,0.5346534653465347,3.251098915882179,3.251098915882179,2.212945148504575e-116,1.619008635614164e-166,1.4217463683341701e-52
,,,0.5396039603960396,3.2507483858271975,3.2507483858271975,1.094551363367715e-115,1.249384245781197e-165,2.47794026340427e-52
,,,0.5445544554455446,3.2504002444041302,3.2504002444041302,5.388176285887368e-115,9.589193996898056e-165,4.313372613056473e-52
,,,0.5495049504950495,3.2500544916129774,3.2500544916129774,2.639900748068258e-114,7.319938017456489e-164,7.498951758629872e-52
,,,0.5544554455445545,3.2497111274537387,3.2497111274537387,1.2872815802950874e-113,5.557403391273673e-163,1.3020917347265296e-51
,,,0.5594059405940595,3.249370151926415,3.249370151926415,6.247405043892563e-113,4.1963882199207334e-162,2.258083741023199e-51
,,,0.5643564356435644,3.249031565031005,3.249031565031005,3.0176295631723034e-112,3.151509466498862e-161,3.911073200794464e-51
,,,0.5693069306930694,3.248695366767509,3.248695366767509,1.4506823951838558e-111,2.3539692867362386e-160,6.765646216616133e-51
,,,0.5742574257425742,3.248361557135928,3.248361557135928,6.940949882709436e-111,1.7487276927843127e-159,1.1689072796992413e-50
,,,0.5792079207920792,3.2480301361362613,3.2480301361362613,3.3052600123573866e-110,1.2920603590307679e-158,2.0170110689481293e-50
,,,0.5841584158415841,3.2477011037685086,3.2477011037685086,1.566507589701897e-109,9.494730375260677e-158,3.476113424564142e-50
,,,0.5891089108910891,3.247374460032671,3.247374460032671,7.38923587811938e-109,6.939396295213339e-157,5.983248428890219e-50
,,,0.594059405940594,3.247050204928747,3.247050204928747,3.4690192528556824e-108,5.044289025961325e-156,1.0285788054283813e-49
,,,0.599009900990099,3.2467283384567374,3.2467283384567374,1.6208918666413596e-107,3.6468462567875896e-155,1.766019708813595e-49
,,,0.6039603960396039,3.246408860616642,3.246408860616642,7.537746521247722e-107,2.622250435507263e-154,3.0283841188105665e-49
,,,0.6089108910891089,3.2460917714084614,3.2460917714084614,3.4887445240462664e-106,1.875297164588295e-153,5.186612629433898e-49
,,,0.6138613861386139,3.245777070832195,3.245777070832195,1.6070780141659794e-105,1.3338446373727802e-152,8.871848266919627e-49
,,,0.6188118811881188,3.245464758887843,3.245464758887843,7.367920049218527e-105,9.435819324716584e-152,1.515660167002594e-48
,,,0.6237623762376238,3.245154835575405,3.245154835575405,3.361963564864955e-104,6.638855336147215e-151,2.586110084240802e-48
,,,0.6287128712871287,3.244847300894882,3.244847300894882,1.526796843309724e-103,4.645644930679161e-150,4.407066640127964e-48
,,,0.6336633663366337,3.244542154846273,3.244542154846273,6.900962337899393e-103,3.233240727704768e-149,7.500835940732655e-48
,,,0.6386138613861386,3.244239397429578,3.244239397429578,3.104403855420548e-102,2.2380474373117273e-148,1.2750498214974635e-47
,,,0.6435643564356436,3.2439390286447978,3.2439390286447978,1.3899107823157902e-101,1.540776881964757e-147,2.164721756954294e-47
,,,0.6485148514851485,3.2436410484919316,3.2436410484919316,6.193494936573257e-101,1.0549926622877593e-146,3.6705779267952145e-47
,,,0.6534653465346535,3.2433454569709803,3.2433454569709803,2.7467858581085974e-100,7.184529688940296e-146,6.216189626906939e-47
,,,0.6584158415841584,3.243052254081943,3.243052254081943,1.212422456080165e-99,4.866160934025885e-145,1.051408537316013e-46
,,,0.6633663366336634,3.24276143982482,3.24276143982482,5.326271416790617e-99,3.278036698151074e-144,1.776135861582476e-46
,,,0.6683168316831684,3.2424730141996108,3.2424730141996108,2.3288030883317255e-98,2.1962429175804145e-143,2.9966657644785757e-46
,,,0.6732673267326733,3.2421869772063165,3.2421869772063165,1.0134034914930168e-97,1.463477857996656e-142,5.049610364300343e-46
,,,0.6782178217821783,3.241903328844937,3.241903328844937,4.3890666626205614e-97,9.699093756502525e-142,8.49835502424423e-46
,,,0.6831683168316832,3.241622069115471,3.241622069115471,1.89191713659101e-96,6.393157124330791e-141,1.4284640358415503e-45
,,,0.6881188118811882,3.24134319801792,3.24134319801792,8.116563633233713e-96,4.191204177010156e-140,2.398066325019994e-45
,,,0.6930693069306931,3.241066715552283,3.241066715552283,3.465631941487893e-95,2.7327599085389317e-139,4.020781837646581e-45
,,,0.698019801980198,3.240792621718561,3.240792621718561,1.4727628834905897e-94,1.7721617409817412e-138,6.733134153949919e-45
,,,0.7029702970297029,3.240520916516753,3.240520916516753,6.229072367728065e-94,1.142995325951104e-137,1.1261116850418547e-44
,,,0.7079207920792079,3.240251599946858,3.240251599946858,2.62212913018686e-93,7.332039092270127e-137,1.8810619619625828e-44
,,,0.7128712871287128,3.239984672008879,3.239984672008879,1.0985628973095495e-92,4.677828640225948e-136,3.1382112649951845e-44
,,,0.7178217821782178,3.239720132702814,3.239720132702814,4.5807430567760254e-92,2.968267688936043e-135,5.229000601855586e-44
,,,0.7227722772277227,3.239457982028663,3.239457982028663,1.9010217679456188e-91,1.8732728551330855e-134,8.701871098637379e-44
,,,0.7277227722772277,3.2391982199864264,3.2391982199864264,7.851965825013826e-91,1.1758129381849076e-133,1.4463188248742702e-43
,,,0.7326732673267327,3.2389408465761043,3.2389408465761043,3.2278241349447195e-90,7.340314175762591e-133,2.4008933636613085e-43
,,,0.7376237623762376,3.238685861797696,3.238685861797696,1.3206309813978725e-89,4.557537828773972e-132,3.980513879881747e-43
,,,0.7425742574257426,3.238433265651203,3.238433265651203,5.37765889253523e-89,2.814395545979614e-131,6.591175161481085e-43
,,,0.7475247524752475,3.2381830581366238,3.2381830581366238,2.1794412882842005e-88,1.728539096014963e-130,1.0900439354203784e-42
,,,0.7524752475247525,3.237935239253959,3.237935239253959,8.790979148599377e-88,1.05587497816071e-129,1.800456329628579e-42
,,,0.7574257425742574,3.2376898090032085,3.2376898090032085,3.5291448086552875e-87,6.414827892519538e-129,2.970151622379561e-42
,,,0.7623762376237624,3.2374467673843728,3.2374467673843728,1.410073856553462e-86,3.8761157615981246e-128,4.893640788146223e-42
,,,0.7673267326732673,3.237206114397451,3.237206114397451,5.6073077890179185e-86,2.3294194012229927e-127,8.052727327574093e-42
,,,0.7722772277227723,3.236967850042443,3.236967850042443,2.219254367870891e-85,1.3923161380451887e-126,1.3234615832347293e-41
,,,0.7772277227722773,3.2367319743193503,3.2367319743193503,8.741781037397785e-85,8.276891173024056e-126,2.1723866442362763e-41
,,,0.7821782178217822,3.2364984872281717,3.2364984872281717,3.427148460289879e-84,4.89368321289777e-125,3.561396667820186e-41
,,,0.7871287128712872,3.236267388768907,3.236267388768907,1.3372298572837733e-83,2.8776878228065706e-124,5.831241272710386e-41
,,,0.7920792079207921,3.2360386789415574,3.2360386789415574,5.193012460391516e-83,1.6830256120425497e-123,9.535843465734173e-41
,,,0.7970297029702971,3.2358123577461217,3.2358123577461217,2.007117592177509e-82,9.789871478128379e-123,1.5574519426229933e-40
,,,0.801980198019802,3.2355884251826,3.2355884251826,7.720873257625023e-82,5.66372913261404e-122,2.5405493492765926e-40
,,,0.806930693069307,3.235366881250993,3.235366881250993,2.9559710893585983e-81,3.258871071350977e-121,4.1390250524976474e-40
,,,0.8118811881188119,3.2351477259513004,3.2351477259513004,1.126351894840421e-80,1.864966789226991e-120,6.734818775929293e-40
,,,0.8168316831683169,3.2349309592835223,3.2349309592835223,4.271576207233417e-80,1.0614859376541539e-119,1.0944885235522322e-39
,,,0.8217821782178218,3.234716581247658,3.234716581247658,1.612287090567786e-79,6.008922560267985e-119,1.7764539307190534e-39
,,,0.8267326732673267,3.2345045918437085,3.2345045918437085,6.05670954904961e-79,3.383126121708364e-118,2.8797456152514097e-39
,,,0.8316831683168316,3.2342949910716734,3.2342949910716734,2.2644945056503974e-78,1.8944318606595588e-117,4.6624237380763126e-39
,,,0.8366336633663366,3.2340877789315523,3.2340877789315523,8.42647522257744e-78,1.055064496627196e-116,7.53922658692472e-39
,,,0.8415841584158416,3.2338829554233457,3.2338829554233457,3.1207629254520722e-77,5.844108205184083e-116,1.217585001885937e-38
,,,0.8465346534653465,3.2336805205470536,3.2336805205470536,1.1503122924059832e-76,3.219561364159871e-115,1.9639445551991604e-38
,,,0.8514851485148515,3.2334804743026755,3.2334804743026755,4.219984896124771e-76,1.7640641942790676e-114,3.1638551721209177e-38
,,,0.8564356435643564,3.233282816690212,3.233282816690212,1.5407997005755908e-75,9.613273148064058e-114,5.09051130775132e-38
,,,0.8613861386138614,3.233087547709663,3.233087547709663,5.599143874683239e-75,5.210356016038267e-113,8.18019500954275e-38
,,,0.8663366336633663,3.232894667361028,3.232894667361028,2.0250568603333593e-74,2.8086830606115e-112,1.3128749040298936e-37
,,,0.8712871287128713,3.2327041756443076,3.2327041756443076,7.289419929521483e-74,1.505834664091362e-111,2.1044590318181558e-37
,,,0.8762376237623762,3.232516072559501,3.232516072559501,2.611493027460054e-73,8.02954737752245e-111,3.369108858906311e-37
,,,0.8811881188118812,3.2323303581066094,3.2323303581066094,9.311613138845514e-73,4.2583765238093294e-110,5.387000934027171e-37
,,,0.8861386138613861,3.232147032285632,3.232147032285632,3.3044648093791976e-72,2.2461371567811337e-109,8.602734052674572e-37
,,,0.8910891089108911,3.2319660950965687,3.2319660950965687,1.1671253204440965e-71,1.178332089208785e-108,1.372092475641841e-36
,,,0.8960396039603961,3.23178754653942,3.23178754653942,4.102740077958177e-71,6.1480636754619804e-108,2.185685682610826e-36
,,,0.900990099009901,3.2316113866141856,3.2316113866141856,1.4353924899859768e-70,3.190422710776398e-107,3.477358535840224e-36
,,,0.905940594059406,3.2314376153208655,3.2314376153208655,4.9981293168958624e-70,1.6466349107322826e-106,5.5254629896412637e-36
,,,0.9108910891089109,3.2312662326594594,3.2312662326594594,1.7321458604255816e-69,8.452508744248335e-106,8.768904018662477e-36
,,,0.9158415841584159,3.231097238629968,3.231097238629968,5.97450026957965e-69,4.3153215095102425e-105,1.389886695800484e-35
,,,0.9207920792079208,3.230930633232391,3.230930633232391,2.050967898315842e-68,2.1911893410050178e-104,2.200244369644109e-35
,,,0.9257425742574258,3.2307664164667282,3.2307664164667282,7.007390074193955e-68,1.1065877916632682e-103,3.478723235484673e-35
,,,0.9306930693069307,3.23060458833298,3.23060458833298,2.3828344891319e-67,5.558160223064451e-103,5.493210946586047e-35
,,,0.9356435643564357,3.230445148831146,3.230445148831146,8.064391705033581e-67,2.776613740397209e-102,8.663434870424244e-35
,,,0.9405940594059407,3.2302880979612265,3.2302880979612265,2.7163736191101405e-66,1.379555237763705e-101,1.3646189314650445e-34
,,,0.9455445544554456,3.2301334357232205,3.2301334357232205,9.106417277439677e-66,6.817135710660249e-101,2.146792692486463e-34
