Parameter,Value,Error,,x_data,y_data,yerr_data,x_fit,y_fit,y_bg
,,,,,,,0.8979816513761455,44.166791359730645,44.166791359730645
,,,,,,,0.9029357798165124,44.03332920304204,44.03332920304204
,,,,,,,0.9078899082568793,43.898967048105874,43.898967048105874
,,,,,,,0.9128440366972462,43.76370489492218,43.76370489492218
,,,,,,,0.9177981651376131,43.627542743490935,43.627542743490935
,,,,,,,0.9227522935779803,43.49048059381214,43.49048059381214
,,,,,,,0.9277064220183472,43.3525184458858,43.3525184458858
,,,,,,,0.9326605504587141,43.213656299711914,43.213656299711914
,,,,,,,0.9376146788990812,43.07389415529048,43.07389415529048
,,,,,,,0.9425688073394481,42.93323201262151,42.93323201262151
,,,,,,,0.9475229357798151,42.79166987170498,42.79166987170498
,,,,,,,0.952477064220182,42.649207732540916,42.649207732540916
,,,,,,,0.9574311926605489,42.50584559512931,42.50584559512931
,,,,,,,0.962385321100916,42.36158345947015,42.36158345947015
,,,,,,,0.9673394495412829,42.216421325563445,42.216421325563445
,,,,,,,0.9722935779816498,42.0703591934092,42.0703591934092
,,,,,,,0.977247706422017,41.9233970630074,41.9233970630074
,,,,,,,0.9822018348623839,41.77553493435806,41.77553493435806
,,,,,,,0.9871559633027508,41.62677280746118,41.62677280746118
,,,,,,,0.9921100917431177,41.47711068231675,41.47711068231675
,,,,,,,0.9970642201834846,41.32654855892477,41.32654855892477
,,,,,,,1.0020183486238516,41.175086437285245,41.175086437285245
,,,,,,,1.0069724770642186,41.02272431739818,41.02272431739818
,,,,,,,1.0119266055045855,40.869462199263566,40.869462199263566
,,,,,,,1.0168807339449528,40.71530008288139,40.71530008288139
,,,,,,,1.0218348623853197,40.56023796825169,40.56023796825169
,,,,,,,1.0267889908256866,40.404275855374436,40.404275855374436
,,,,,,,1.0317431192660536,40.24741374424964,40.24741374424964
,,,,,,,1.0366972477064205,40.089651634877306,40.089651634877306
,,,,,,,1.0416513761467874,39.930989527257424,39.930989527257424
,,,,,,,1.0466055045871543,39.77142742138999,39.77142742138999
,,,,,,,1.0515596330275212,39.610965317275,39.610965317275
,,,,,,,1.0565137614678886,39.44960321491247,39.44960321491247
,,,,,,,1.0614678899082555,39.2873411143024,39.2873411143024
,,,,,,,1.0664220183486224,39.12417901544479,39.12417901544479
,,,,,,,1.0713761467889893,38.96011691833963,38.96011691833963
,,,,,,,1.0763302752293562,38.79515482298692,38.79515482298692
,,,,,,,1.0812844036697231,38.62929272938668,38.62929272938668
,,,,,,,1.08623853211009,38.462530637538876,38.462530637538876
,,,,,,,1.091192660550457,38.294868547443535,38.294868547443535
,,,,,,,1.0961467889908243,38.12630645910063,38.12630645910063
,,,,,,,1.1011009174311912,37.956844372510204,37.956844372510204
,,,,,,,1.1060550458715581,37.78648228767222,37.78648228767222
,,,,,,,1.111009174311925,37.6152202045867,37.6152202045867
,,,,,,,1.115963302752292,37.44305812325362,37.44305812325362
,,,,,,,1.1209174311926589,37.269996043673004,37.269996043673004
,,,,,,,1.1258715596330258,37.096033965844846,37.096033965844846
,,,,,,,1.1308256880733927,36.92117188976914,36.92117188976914
,,,,,,,1.13577981651376,36.74540981544587,36.74540981544587
,,,,,,,1.140733944954127,36.568747742875075,36.568747742875075
,,,,,,,1.1456880733944939,36.39118567205672,36.39118567205672
,,,,,,,1.1506422018348608,36.212723602990835,36.212723602990835
,,,,,,,1.1555963302752277,36.0333615356774,36.0333615356774
,,,,,,,1.1605504587155946,35.85309947011642,35.85309947011642
,,,,,,,1.1655045871559615,35.67193740630789,35.67193740630789
,,,,,,,1.1704587155963284,35.48987534425182,35.48987534425182
,,,,,,,1.1754128440366958,35.306913283948184,35.306913283948184
,,,,,,,1.1803669724770627,35.12305122539702,35.12305122539702
,,,,,,,1.1853211009174296,34.93828916859832,34.93828916859832
,,,,,,,1.1902752293577965,34.752627113552066,34.752627113552066
,,,,,,,1.1952293577981634,34.56606506025827,34.56606506025827
,,,,,,,1.2001834862385303,34.378603008716915,34.378603008716915
,,,,,,,1.2051376146788972,34.19024095892803,34.19024095892803
,,,,,,,1.2100917431192642,34.00097891089159,34.00097891089159
,,,,,,,1.2150458715596315,33.81081686460759,33.81081686460759
,,,,,,,1.2199999999999984,33.61975482007606,33.61975482007606
,,,,,,,1.2249541284403653,33.42779277729698,33.42779277729698
,,,,,,,1.2299082568807322,33.23493073627036,33.23493073627036
,,,,,,,1.2348623853210992,33.041168696996195,33.041168696996195
,,,,,,,1.239816513761466,32.846506659474485,32.846506659474485
,,,,,,,1.244770642201833,32.65094462370523,32.65094462370523
,,,,,,,1.2497247706422,32.45448258968843,32.45448258968843
,,,,,,,1.2546788990825672,32.25712055742406,32.25712055742406
,,,,,,,1.2596330275229342,32.058858526912175,32.058858526912175
,,,,,,,1.264587155963301,31.859696498152733,31.859696498152733
,,,,,,,1.269541284403668,31.65963447114574,31.65963447114574
,,,,,,,1.274495412844035,31.458672445891214,31.458672445891214
,,,,,,,1.2794495412844018,31.256810422389137,31.256810422389137
,,,,,,,1.2844036697247687,31.05404840063952,31.05404840063952
,,,,,,,1.2893577981651356,30.850386380642355,30.850386380642355
,,,,,,,1.294311926605503,30.645824362397622,30.645824362397622
,,,,,,,1.29926605504587,30.44036234590536,30.44036234590536
,,,,,,,1.3042201834862368,30.234000331165557,30.234000331165557
,,,,,,,1.3091743119266037,30.02673831817821,30.02673831817821
,,,,,,,1.3141284403669706,29.818576306943314,29.818576306943314
,,,,,,,1.3190825688073375,29.609514297460876,29.609514297460876
,,,,,,,1.3240366972477045,29.399552289730885,29.399552289730885
,,,,,,,1.3289908256880714,29.188690283753353,29.188690283753353
,,,,,,,1.3339449541284387,28.97692827952826,28.97692827952826
,,,,,,,1.3388990825688056,28.764266277055633,28.764266277055633
,,,,,,,1.3438532110091725,28.550704276335466,28.550704276335466
,,,,,,,1.3488073394495395,28.336242277367752,28.336242277367752
,,,,,,,1.3537614678899064,28.12088028015249,28.12088028015249
,,,,,,,1.3587155963302733,27.904618284689683,27.904618284689683
,,,,,,,1.3636697247706402,27.687456290979334,27.687456290979334
,,,,,,,1.368623853211007,27.46939429902143,27.46939429902143
,,,,,,,1.3735779816513745,27.250432308815974,27.250432308815974
,,,,,,,1.3785321100917414,27.030570320362983,27.030570320362983
,,,,,,,1.3834862385321083,26.809808333662453,26.809808333662453
,,,,,,,1.3884403669724752,26.588146348714368,26.588146348714368
,,,,,,,1.393394495412842,26.36558436551875,26.36558436551875
,,,,,,,1.398348623853209,26.142122384075577,26.142122384075577
,,,,,,,1.403302752293576,25.917760404384865,25.917760404384865
,,,,,,,1.4082568807339428,25.692498426446598,25.692498426446598
,,,,,,,1.4132110091743102,25.466336450260776,25.466336450260776
,,,,,,,1.418165137614677,25.239274475827422,25.239274475827422
,,,,,,,1.423119266055044,25.01131250314652,25.01131250314652
,,,,,,,1.428073394495411,24.78245053221808,24.78245053221808
,,,,,,,1.4330275229357778,24.55268856304209,24.55268856304209
,,,,,,,1.4379816513761448,24.322026595618546,24.322026595618546
,,,,,,,1.4429357798165117,24.090464629947462,24.090464629947462
,,,,,,,1.4478899082568786,23.858002666028845,23.858002666028845
,,,,,,,1.452844036697246,23.624640703862646,23.624640703862646
,,,,,,,1.4577981651376128,23.390378743448935,23.390378743448935
,,,,,,,1.4627522935779798,23.15521678478767,23.15521678478767
,,,,,,,1.4677064220183467,22.919154827878863,22.919154827878863
,,,,,,,1.4726605504587136,22.68219287272251,22.68219287272251
,,,,,,,1.4776146788990805,22.444330919318602,22.444330919318602
,,,,,,,1.4825688073394474,22.205568967667155,22.205568967667155
,,,,,,,1.4875229357798143,21.96590701776816,21.96590701776816
,,,,,,,1.4924770642201817,21.725345069621603,21.725345069621603
,,,,,,,1.4974311926605486,21.48388312322752,21.48388312322752
,,,,,,,1.5023853211009155,21.24152117858589,21.24152117858589
