Parameter,Value,Error,,x_data,y_data,yerr_data,x_fit,y_fit,y_bg,gaussian_1,gaussian_2,gaussian_3
,,,,,,,0.6799999999999987,39.76438292575929,34.79820761125838,34.79896928229036,39.61869944615206,34.94312941983364
,,,,,,,0.6849541284403659,39.36429040390982,34.80658773639015,34.80721429835724,39.1939484592369,34.976303119095974
,,,,,,,0.6899082568807328,38.99981923963827,34.81486845911234,34.81538315078726,38.801019619564904,35.013153387510805
,,,,,,,0.6948623853210997,38.66987850755939,34.823049779424956,34.82347197801817,38.438335400295024,35.05417068809611
,,,,,,,0.6998165137614668,38.37342076849087,34.831131697328,34.83147753551354,38.10431173096422,35.0998948966691
,,,,,,,0.7047706422018337,38.10945586623587,34.839114212821464,34.839397101541046,37.797369178237126,35.150918012100625
,,,,,,,0.7097247706422006,37.87706343664572,34.84699732590535,34.84722839658396,37.51594303959916,35.2078866522733
,,,,,,,0.7146788990825675,37.67540405630686,34.854781036579666,34.85496951454008,37.25849235186765,35.27150426305846
,,,,,,,0.7196330275229345,37.50372896424096,34.8624653448444,34.86261886409122,37.023507828863984,35.342532960974566
,,,,,,,0.7245871559633016,37.36138829517486,34.87005025069956,34.87017511883088,36.809518753669686,35.42179492407342
,,,,,,,0.7295412844036685,37.247837767420485,34.87753575414514,34.877637174918476,36.61509886054819,35.51017324024411
,,,,,,,0.7344954128440354,37.16264377244295,34.884921855181155,34.88500411518905,36.438871249848106,35.608612117768104
,,,,,,,0.7394495412844025,37.10548681705956,34.892208553807585,34.89227517878884,36.27951238603272,35.71811635985316
,,,,,,,0.7444036697247695,37.076163273205225,34.89939585002444,34.89944973553185,36.13575523444438,35.83975000327788
,,,,,,,0.7493577981651364,37.07458539464025,34.906483743831714,34.90652726428173,36.006391596571426,35.974634021450534
,,,,,,,0.7543119266055033,37.10077956519403,34.91347223522942,34.913507334759494,35.89027370651412,36.12394299437925
,,,,,,,0.7592660550458702,37.154882749459226,34.92036132421755,34.920389592261024,35.78631515313107,36.288900652502235
,,,,,,,0.7642201834862373,37.237137124589836,34.9271510107961,34.92717374484149,35.69349119308671,36.470774208253836
,,,,,,,0.7691743119266042,37.3478828813003,34.93384129496507,34.93385955258739,35.610838519816674,36.670867398826374
,,,,,,,0.7741284403669711,37.48754919356364,34.94043217672447,34.94044681865153,35.537454552388425,36.89051217597262
,,,,,,,0.7790825688073383,37.656643370065204,34.9469236560743,34.94693538177441,35.47249630646992,37.13105899396947
,,,,,,,0.7840366972477052,37.85573821632728,34.953315733014534,34.953325110056305,35.41517890723754,37.393865665062506
,,,,,,,0.7889908256880721,38.085457654647286,34.959608407545204,34.959615895779805,35.364773801162585,37.680284772795304
,,,,,,,0.793944954128439,38.346460669580026,34.9658016796663,34.96580765111297,35.32060672031623,37.991649657483435
,,,,,,,0.7988990825688059,38.639423669543476,34.97189554937781,34.97190030454944,35.28205544922343,38.32925901452624
,,,,,,,0.8038532110091731,38.96502138004577,34.97789001667976,34.977893797964306,35.24854744046652,38.69436017497446
,,,,,,,0.80880733944954,39.3239064107296,34.98378508157212,34.983788084182954,35.21955732127339,39.0881311684175
,,,,,,,0.8137614678899069,39.71668766652224,34.98958074405491,34.98958312497741,35.194604329298315,39.51166170035634
,,,,,,,0.818715596330274,40.143907802179434,34.99527700412813,34.995278889417385,35.17324971178198,39.965933209236326
,,,,,,,0.8236697247706409,40.6060199488477,35.00087386179176,35.00087535251579,35.155094118320726,40.45179820159471
,,,,,,,0.8286238532110078,41.10336397028248,35.00637131704582,35.006372494117834,35.1397750136323,40.96995909662398
,,,,,,,0.8335779816513748,41.636142534320186,35.0117693698903,35.01177029799152,35.12696413301861,41.52094684309067
,,,,,,,0.8385321100917417,42.20439731132763,35.017068020325205,35.0170687510842,35.1163649997291,42.10509960116474
,,,,,,,0.8434862385321088,42.80798563481423,35.02226726835054,35.022267842916015,35.10771052014742,42.72254180845188
,,,,,,,0.8484403669724757,43.44655797935037,35.02736711396629,35.02736756508559,35.10076066967716,43.3731639725202
,,,,,,,0.8533944954128426,44.119536626549774,35.03236755717248,35.032367910868196,35.095300279404846,44.05660355062169
,,,,,,,0.8583486238532098,44.82609590033148,35.037268597969074,35.037268874889335,35.09113693107376,44.77222729030654
,,,,,,,0.8633027522935767,45.56514435722552,35.0420702363561,35.04207045286023,35.08809896561586,45.519115411461634
,,,,,,,0.8682568807339436,46.33530931544647,35.04677247233355,35.04677264136369,35.08603360845515,46.296048010294726
,,,,,,,0.8732110091743105,47.13492409726146,35.05137530590143,35.05137543768117,35.08480521301142,47.10149405837171
,,,,,,,0.8781651376146774,47.96201834238667,35.05587873705972,35.05587883965318,35.084293622285614,47.93360335456732
,,,,,,,0.8831192660550445,48.81431172547278,35.060282765808445,35.06028284556699,35.084392647088116,48.79020176443456
,,,,,,,0.8880733944954115,49.689211378073445,35.064587392147594,35.06458745406621,35.08500865836286,49.66879004993956
,,,,,,,0.8930275229357784,50.5838132749148,35.068792616077154,35.06879266407833,35.0860592901498,50.56654655284098
,,,,,,,0.8979816513761455,51.49490779607251,35.072898437597146,35.07289847475657,35.087472248998786,51.48033394751144
,,,,,,,0.9029357798165124,52.418989621313116,35.076904856707564,35.0769048854334,35.089184225082406,52.406710224212446
,,,,,,,0.9078899082568793,53.35227205106332,35.08081187340841,35.080811895583366,35.09113989983849,53.341944002458284
,,,,,,,0.9128440366972462,54.29070578113684,35.08461948769967,35.0846195047935,35.09329104468621,54.28203420705647
,,,,,,,0.9177981651376131,55.23000208657652,35.088327699581356,35.08832771273975,35.0955957051881,55.22273406781139
,,,,,,,0.9227522935779803,56.165660295025056,35.09193650905347,35.09193651916816,35.09801746495839,56.15957932900545
,,,,,,,0.9277064220183472,57.09299935334928,35.095445916116006,35.095445923880064,35.10052478363027,57.087920478070956
,,,,,,,0.9326605504587141,58.00719321435561,35.09885592076896,35.098855926720255,35.10309040327856,58.00295872589472
,,,,,,,0.9376146788990812,58.9033096949791,35.10216652301235,35.10216652756769,35.10569081783574,58.89978539560037
,,,,,,,0.9425688073394481,59.77635238499094,35.10537772284616,35.10537772632806,35.10830580022858,59.773424304126614
,,,,,,,0.9475229357798151,60.621305117734636,35.10848952027038,35.10848952292804,35.11091798218739,60.61887665315997
,,,,,,,0.952477064220182,61.433178453317346,35.11150191528504,35.111501917310704,35.11351248193268,61.43116788464403
,,,,,,,0.9574311926605489,62.20705757162136,35.11441490789012,35.1144149094319,35.1160765752152,62.20539590275449
,,,,,,,0.962385321100916,62.93815092889318,35.11722849808562,35.11722849925746,35.11859940546891,62.936780020338055
,,,,,,,0.9673394495412829,63.62183899878448,35.11994268587155,35.119942686760936,35.121071729125475,63.62070995464117
,,,,,,,0.9722935779816498,64.25372239761712,35.122557471247895,35.12255747192197,35.123485692428815,64.25279417576212
,,,,,,,0.977247706422017,64.82966868513131,35.12507285421467,35.125072854724834,35.1258346363746,64.82890690246121
,,,,,,,0.9822018348623839,65.34585713659459,35.12748883477187,35.127488835157436,35.128112926678504,65.34523304430239
,,,,,,,0.9871559633027508,65.79882080013675,35.12980541291948,35.12980541321047,35.13031580594691,65.79831040681835
,,,,,,,0.9921100917431177,66.1854851844655,35.13202258865753,35.13202258887682,35.13243926548066,66.18506850742307
,,,,,,,0.9970642201834846,66.50320296632754,35.134140361986,35.13414036215104,35.13447993438686,66.50286339376163
,,,,,,,1.0020183486238516,66.7497841635115,35.13615873290489,35.13615873302892,35.13643498390279,66.74950791238959
,,,,,,,1.0069724770642186,66.92352128684867,35.138077701414204,35.13807770150728,35.1383020450506,66.92329694311921
,,,,,,,1.0119266055045855,67.02320906227912,35.139897267513945,35.13989726758369,35.14007913793995,67.02302719178337
,,,,,,,1.0168807339449528,67.04815840009108,35.14161743120411,35.14161743125631,35.14176461121895,67.04801122002404
,,,,,,,1.0218348623853197,66.99820438116956,35.1432381924847,35.143238192523704,35.14335709034254,66.99808548327272
,,,,,,,1.0267889908256866,66.8737081275995,35.144759551355705,35.14475955138481,35.14485543347994,66.87361224544615
,,,,,,,1.0317431192660536,66.67555252522678,35.14618150781715,35.14618150783883,35.146258694023025,66.6754753389992
,,,,,,,1.0366972477064205,66.40513186668392,35.14750406186901,35.147504061885144,35.14756608878227,66.40506983975449
,,,,,,,1.0416513761467874,66.06433558281923,35.14872721351128,35.14872721352327,35.14877697107117,66.06428582524734
,,,,,,,1.0466055045871543,65.65552632634474,35.14985096274399,35.149850962752886,35.14989080798048,65.65548648109935
,,,,,,,1.0515596330275212,65.18151276184906,35.15087530956713,35.15087530957372,35.15090716123457,65.18148091017501
,,,,,,,1.0565137614678886,64.64551749925913,35.151800253980674,35.151800253985556,35.15182567110223,64.64549208213269
,,,,,,,1.0614678899082555,64.05114068171473,35.152625795984655,35.15262579598825,35.15264604290565,64.05112043479012
,,,,,,,1.0664220183486224,63.402319802209334,35.15335193557905,35.15335193558171,35.15336803573343,63.40230370205231
,,,,,,,1.0713761467889893,62.70328637508348,35.153978672763884,35.153978672765845,35.15399145301895,62.70327359482645
,,,,,,,1.0763302752293562,61.958520127640384,35.15450600753913,35.15450600754057,35.154516134693544,61.958510000484516
,,,,,,,1.0812844036697231,61.172701403222604,35.1549339399048,35.15493393990586,35.15494195066575,61.172693392460594
,,,,,,,1.08623853211009,60.350662479771586,35.1552624698609,35.155262469861675,35.15526879541452,60.35065615421719
,,,,,,,1.091192660550457,59.49733850724848,35.15549159740742,35.15549159740799,35.1554965835161,59.49733352113923
,,,,,,,1.0961467889908243,58.617718753681125,35.15562132254436,35.15562132254478,35.15562524595141,58.617714830273655
,,,,,,,1.1011009174311912,57.7167988236671,35.15565164527173,35.15565164527203,35.15565472706446,57.716795741874066
,,,,,,,1.1060550458715581,56.7995344758187,35.15558256558952,35.15558256558974,35.15558498206233,56.79953205934567
,,,,,,,1.111009174311925,55.870797618032974,35.15541408349774,35.1554140834979,35.155415974965,55.870795726565554
,,,,,,,1.115963302752292,54.93533500294352,35.15514619899638,35.1551461989965,35.15514767692743,54.93533352501235
,,,,,,,1.1209174311926589,53.99773008196935,35.15477891208544,35.154778912085526,35.15478006486946,53.99772892918524
,,,,,,,1.1258715596330258,53.06236840662413,35.15431222276493,35.15431222276499,35.15431312035937,53.06236750902963
,,,,,,,1.1308256880733927,52.13340689187026,35.15374613103484,35.153746131034886,35.153746828706026,52.13340619419903
,,,,,,,1.13577981651376,51.214747179995655,35.15308063689517,35.15308063689521,35.153081178222365,51.214746638668416
,,,,,,,1.140733944954127,50.31001326643891,35.15231574034593,35.15231574034595,35.15231615962901,50.310012847155804
,,,,,,,1.1456880733944939,49.42253347280555,35.15145144138711,35.151451441387124,35.15145176557237,49.422533148620275
,,,,,,,1.1506422018348608,48.55532677852897,35.15048774001872,35.15048774001873,35.15048799023618,48.5553265283115
,,,,,,,1.1555963302752277,47.711093452608665,35.149424636240745,35.14942463624075,35.14942482902892,47.71109325982048
,,,,,,,1.1605504587155946,46.892209861840826,35.148262130053205,35.14826213005321,35.14826227833287,46.89220971356115
,,,,,,,1.1655045871559615,46.10072727297707,35.14700022145608,35.14700022145609,35.14700033530299,46.10072715913015
,,,,,,,1.1704587155963284,45.338374414153115,35.14563891044938,35.14563891044938,35.145638997706186,45.3383743268963
,,,,,,,1.1754128440366958,44.60656351635732,35.1441781970331,35.1441781970331,35.14417826379302,44.606563449597395
,,,,,,,1.1803669724770627,43.906399519086115,35.14261808120725,35.14261808120725,35.14261813219558,43.90639946809779
,,,,,,,1.1853211009174296,43.23869209587758,35.140958562971825,35.140958562971825,35.14095860184626,43.23869205700314
,,,,,,,1.1902752293577965,42.603970135150696,35.139199642326815,35.139199642326815,35.139199671913474,42.60397010556404
,,,,,,,1.1952293577981634,42.00249829953263,35.13734131927224,35.13734131927224,35.13734134175068,42.0024982770542
,,,,,,,1.2001834862385303,41.43429528230381,35.135383593808086,35.135383593808086,35.13538361085614,41.434295265255756
,,,,,,,1.2051376146788972,40.89915338224167,35.133326465934346,35.133326465934346,35.13332647884124,40.89915336933477
,,,,,,,1.2100917431192642,40.396659027393746,35.131169935651045,35.131169935651045,35.131169945405595,40.396659017639195
,,,,,,,1.2150458715596315,39.92621389344831,35.128914002958155,35.128914002958155,35.12891401031737,39.9262138860891
,,,,,,,1.2199999999999984,39.487056282615775,35.1265586678557,35.1265586678557,35.126558673398044,39.48705627707343
,,,,,,,1.2249541284403653,39.07828245344662,35.124103930343665,35.124103930343665,35.12410393451039,39.078282449279904
,,,,,,,1.2299082568807322,38.698867619941694,35.121549790422044,35.121549790422044,35.121549793549086,38.69886761681465
,,,,,,,1.2348623853210992,38.34768636878778,35.118896248090856,35.118896248090856,35.11889625043353,38.3476863664451
,,,,,,,1.239816513761466,38.02353227574237,35.11614330335009,35.11614330335009,35.116143305102064,38.0235322739904
,,,,,,,1.244770642201833,37.72513653528949,35.11329095619975,35.11329095619975,35.11329095750767,37.72513653398156
,,,,,,,1.2497247706422,37.45118545094501,35.11033920663983,35.11033920663983,35.11033920761454,37.4511854499703
,,,,,,,1.2546788990825672,37.20033666632627,35.107288054670335,35.107288054670335,35.10728805539545,37.200336665601164
,,,,,,,1.2596330275229342,36.97123404871186,35.104137500291266,35.104137500291266,35.10413750082975,36.97123404817337
,,,,,,,1.264587155963301,36.762521166786236,35.100887543502616,35.100887543502616,35.10088754390181,36.76252116638704
,,,,,,,1.269541284403668,36.57285333216172,35.09753818430439,35.09753818430439,35.097538184599806,36.57285333186631
,,,,,,,1.274495412844035,36.40090819975605,35.0940894226966,35.0940894226966,35.09408942291483,36.400908199537824
,,,,,,,1.2794495412844018,36.24539494493082,35.090541258679224,35.090541258679224,35.09054125884015,36.245394944769885
,,,,,,,1.2844036697247687,36.105062055297765,35.08689369225227,35.08689369225227,35.08689369237074,36.105062055179296
,,,,,,,1.2893577981651356,35.978703792193585,35.08314672341574,35.08314672341574,35.08314672350279,35.97870379210653
,,,,,,,1.294311926605503,35.86516539099928,35.07930035216963,35.07930035216963,35.079300352233496,35.86516539093542
,,,,,,,1.29926605504587,35.76334708079187,35.07535457851395,35.07535457851395,35.07535457856072,35.763347080745106
,,,,,,,1.3042201834862368,35.67220701237617,35.07130940244869,35.07130940244869,35.071309402482875,35.672207012341985
,,,,,,,1.3091743119266037,35.5907631897119,35.06716482397386,35.06716482397386,35.06716482399881,35.59076318968695
,,,,,,,1.3141284403669706,35.51809450332158,35.06292084308946,35.06292084308946,35.06292084310763,35.51809450330341
,,,,,,,1.3190825688073375,35.453340965665,35.058577459795465,35.058577459795465,35.05857745980868,35.45334096565178
,,,,,,,1.3240366972477045,35.39570324793878,35.054134674091905,35.054134674091905,35.0541346741015,35.39570324792919
,,,,,,,1.3289908256880714,35.34444161556192,35.04959248597877,35.04959248597877,35.04959248598572,35.34444161555497
,,,,,,,1.3339449541284387,35.29887435599955,35.044950895456054,35.044950895456054,35.044950895461085,35.29887435599453
,,,,,,,1.3388990825688056,35.25837578781321,35.04020990252376,35.04020990252376,35.0402099025274,35.25837578780958
,,,,,,,1.3438532110091725,35.22237393415451,35.0353695071819,35.0353695071819,35.03536950718451,35.222373934151896
,,,,,,,1.3488073394495395,35.190347937575176,35.03042970943046,35.03042970943046,35.03042970943234,35.19034793757329
,,,,,,,1.3537614678899064,35.161825286224634,35.025390509269435,35.025390509269435,35.025390509270785,35.161825286223284
,,,,,,,1.3587155963302733,35.13637891444589,35.02025190669884,35.02025190669884,35.020251906699805,35.13637891444492
,,,,,,,1.3636697247706402,35.113624233633104,35.01501390171867,35.01501390171867,35.015013901719364,35.113624233632414
,,,,,,,1.368623853211007,35.0932161421344,35.00967649432893,35.00967649432893,35.009676494329426,35.0932161421339
,,,,,,,1.3735779816513745,35.074846056096725,35.0042396845296,35.0042396845296,35.004239684529956,35.07484605609637
,,,,,,,1.3785321100917414,35.05823899656333,34.9987034723207,34.9987034723207,34.99870347232095,35.058238996563084
,,,,,,,1.3834862385321083,35.043150761929915,34.99306785770222,34.99306785770222,34.9930678577024,35.04315076192974
,,,,,,,1.3884403669724752,35.029365209106714,34.98733284067417,34.98733284067417,34.9873328406743,35.02936520910659
,,,,,,,1.393394495412842,35.01669166146303,34.98149842123654,34.98149842123654,34.98149842123663,35.01669166146294
,,,,,,,1.398348623853209,35.004962456873905,34.97556459938934,34.97556459938934,34.9755645993894,35.00496245687384
,,,,,,,1.403302752293576,34.9940306449576,34.969531375132554,34.969531375132554,34.9695313751326,34.994030644957554
,,,,,,,1.4082568807339428,34.983767838884546,34.9633987484662,34.9633987484662,34.963398748466226,34.98376783888451
,,,,,,,1.4132110091743102,34.97406222394038,34.957166719390266,34.957166719390266,34.95716671939028,34.97406222394036
,,,,,,,1.418165137614677,34.964816722316534,34.95083528790475,34.95083528790475,34.950835287904766,34.96481672231652
,,,,,,,1.423119266055044,34.95594731135228,34.94440445400967,34.94440445400967,34.944404454009685,34.955947311352276
,,,,,,,1.428073394495411,34.947381490628594,34.93787421770501,34.93787421770501,34.93787421770501,34.94738149062858
,,,,,,,1.4330275229357778,34.93905689188004,34.93124457899077,34.93124457899077,34.93124457899077,34.93905689188004
,,,,,,,1.4379816513761448,34.93092002460623,34.92451553786695,34.92451553786695,34.92451553786696,34.93092002460623
,,,,,,,1.4429357798165117,34.922925149489906,34.917687094333566,34.917687094333566,34.917687094333566,34.9229251494899
,,,,,,,1.4478899082568786,34.91503327122512,34.9107592483906,34.9107592483906,34.9107592483906,34.91503327122511
,,,,,,,1.452844036697246,34.90721124208747,34.90373200003805,34.90373200003805,34.90373200003805,34.90721124208746
,,,,,,,1.4577981651376128,34.89943096750263,34.89660534927593,34.89660534927593,34.89660534927593,34.89943096750264
,,,,,,,1.4627522935779798,34.89166870495603,34.88937929610424,34.88937929610424,34.88937929610424,34.891668704956025
,,,,,,,1.4677064220183467,34.88390444780361,34.882053840522964,34.882053840522964,34.882053840522964,34.88390444780361
,,,,,,,1.4726605504587136,34.876121385863065,34.874628982532116,34.874628982532116,34.874628982532116,34.876121385863065
,,,,,,,1.4776146788990805,34.86830543506172,34.86710472213169,34.86710472213169,34.86710472213169,34.86830543506172
,,,,,,,1.4825688073394474,34.86044482886909,34.859481059321695,34.859481059321695,34.859481059321695,34.86044482886909
,,,,,,,1.4875229357798143,34.85252976473025,34.851757994102115,34.851757994102115,34.851757994102115,34.85252976473025
,,,,,,,1.4924770642201817,34.84455209922387,34.84393552647296,34.84393552647296,34.84393552647296,34.84455209922387
,,,,,,,1.4974311926605486,34.836505086182996,34.83601365643423,34.83601365643423,34.83601365643423,34.836505086182996
,,,,,,,1.5023853211009155,34.82838315252666,34.82799238398592,34.82799238398592,34.82799238398592,34.82838315252666
,,,,,,,1.5073394495412824,34.82018170704646,34.819871709128044,34.819871709128044,34.819871709128044,34.82018170704646
,,,,,,,1.5122935779816493,34.81189697786895,34.81165163186059,34.81165163186059,34.81165163186059,34.81189697786895
,,,,,,,1.5172477064220162,34.80352587476614,34.80333215218356,34.80333215218356,34.80333215218356,34.80352587476614
,,,,,,,1.5222018348623831,34.79506587290953,34.79491327009694,34.79491327009694,34.79491327009694,34.79506587290953
,,,,,,,1.52715596330275,34.78651491505587,34.78639498560076,34.78639498560076,34.78639498560076,34.78651491505587
,,,,,,,1.5321100917431174,34.7778713295137,34.777777298695,34.777777298695,34.777777298695,34.7778713295137
,,,,,,,1.5370642201834843,34.76913376156974,34.76906020937966,34.76906020937966,34.76906020937966,34.76913376156974
,,,,,,,1.5420183486238512,34.76030111635186,34.76024371765474,34.76024371765474,34.76024371765474,34.76030111635186
,,,,,,,1.5469724770642181,34.75137251137378,34.75132782352025,34.75132782352025,34.75132782352025,34.75137251137378
,,,,,,,1.551926605504585,34.74234723724601,34.742312526976185,34.742312526976185,34.742312526976185,34.74234723724601
,,,,,,,1.556880733944952,34.7332247252502,34.73319782802254,34.73319782802254,34.73319782802254,34.73322472525021
,,,,,,,1.5618348623853189,34.72400452066138,34.72398372665932,34.72398372665932,34.72398372665932,34.72400452066138
,,,,,,,1.5667889908256858,34.71468626086701,34.714670222886525,34.714670222886525,34.714670222886525,34.71468626086701
,,,,,,,1.5717431192660531,34.705269657475725,34.705257316704156,34.705257316704156,34.705257316704156,34.705269657475725
,,,,,,,1.57669724770642,34.69575448173264,34.695745008112205,34.695745008112205,34.695745008112205,34.69575448173264
,,,,,,,1.581651376146787,34.68614055266641,34.68613329711068,34.68613329711068,34.68613329711068,34.68614055266641
,,,,,,,1.5866055045871539,34.67642772748508,34.67642218369958,34.67642218369958,34.67642218369958,34.67642772748508
,,,,,,,1.5915596330275208,34.666615893817564,34.666611667878904,34.666611667878904,34.666611667878904,34.666615893817564
,,,,,,,1.5965137614678877,34.656704963464534,34.65670174964865,34.65670174964865,34.65670174964865,34.656704963464534
,,,,,,,1.6014678899082546,34.64669486738009,34.646692429008816,34.646692429008816,34.646692429008816,34.64669486738009
,,,,,,,1.606422018348622,34.63658555165344,34.63658370595941,34.63658370595941,34.63658370595941,34.63658555165344
,,,,,,,1.6113761467889889,34.62637697430093,34.62637558050044,34.62637558050044,34.62637558050044,34.626376974300925
,,,,,,,1.6163302752293558,34.61606910271228,34.61606805263187,34.61606805263187,34.61606805263187,34.61606910271228
,,,,,,,1.6212844036697227,34.60566191162363,34.60566112235374,34.60566112235374,34.60566112235374,34.60566191162363
,,,,,,,1.6262385321100896,34.59515538151316,34.595154789666026,34.595154789666026,34.595154789666026,34.59515538151316
,,,,,,,1.6311926605504565,34.58454949733508,34.58454905456875,34.58454905456875,34.58454905456875,34.58454949733508
,,,,,,,1.6361467889908234,34.57384424752323,34.57384391706188,34.57384391706188,34.57384391706188,34.57384424752323
,,,,,,,1.6411009174311908,34.56303962320927,34.56303937714544,34.56303937714544,34.56303937714544,34.56303962320927
,,,,,,,1.6460550458715577,34.552135617610894,34.55213543481942,34.55213543481942,34.55213543481942,34.5521356176109
,,,,,,,1.6510091743119246,34.541132225554456,34.541132090083835,34.541132090083835,34.541132090083835,34.541132225554456
,,,,,,,1.6559633027522915,34.53002944310351,34.53002934293866,34.53002934293866,34.53002934293866,34.53002944310351
,,,,,,,1.6609174311926584,34.51882726727067,34.51882719338392,34.51882719338392,34.51882719338392,34.51882726727067
,,,,,,,1.6658715596330254,34.507525695794556,34.507525641419605,34.507525641419605,34.507525641419605,34.507525695794556
,,,,,,,1.6708256880733923,34.49612472696769,34.4961246870457,34.4961246870457,34.4961246870457,34.49612472696769
,,,,,,,1.6757798165137592,34.484624359504195,34.48462433026223,34.48462433026223,34.48462433026223,34.484624359504195
,,,,,,,1.680733944954126,34.47302459243807,34.47302457106918,34.47302457106918,34.47302457106918,34.47302459243807
,,,,,,,1.6856880733944934,34.46132542504551,34.46132540946655,34.46132540946655,34.46132540946655,34.461325425045516
,,,,,,,1.6906422018348604,34.449526856785546,34.44952684545435,34.44952684545435,34.44952684545435,34.449526856785546
,,,,,,,1.6955963302752273,34.437628887254895,34.43762887903257,34.43762887903257,34.43762887903257,34.437628887254895
,,,,,,,1.7005504587155942,34.42563151615364,34.42563151020122,34.42563151020122,34.42563151020122,34.42563151615364
,,,,,,,1.705504587155961,34.413534743259355,34.41353473896029,34.41353473896029,34.41353473896029,34.413534743259355
,,,,,,,1.710458715596328,34.40133856840746,34.401338565309786,34.401338565309786,34.401338565309786,34.40133856840746
,,,,,,,1.715412844036695,34.38904299147649,34.3890429892497,34.3890429892497,34.3890429892497,34.38904299147649
,,,,,,,1.7203669724770623,34.37664801237703,34.376648010780045,34.376648010780045,34.376648010780045,34.37664801237703
,,,,,,,1.7253211009174292,34.36415363104344,34.36415362990081,34.36415362990081,34.36415362990081,34.36415363104344
,,,,,,,1.730275229357796,34.35155984742763,34.351559846612,34.351559846612,34.351559846612,34.35155984742763
,,,,,,,1.735229357798163,34.33886666149446,34.33886666091361,34.33886666091361,34.33886666091361,34.33886666149446
,,,,,,,1.74018348623853,34.32607407321833,34.32607407280565,34.32607407280565,34.32607407280565,34.32607407321833
,,,,,,,1.7451376146788968,34.31318208258062,34.31318208228811,34.31318208228811,34.31318208228811,34.31318208258062
,,,,,,,1.7500917431192637,34.300190689567835,34.30019068936099,34.30019068936099,34.30019068936099,34.30019068956784
,,,,,,,1.7550458715596307,34.287099894170225,34.2870998940243,34.2870998940243,34.2870998940243,34.287099894170225
,,,,,,,1.7599999999999976,34.273909696380734,34.273909696278025,34.273909696278025,34.273909696278025,34.27390969638074
,,,,,,,1.764954128440365,34.2606200961943,34.26062009612218,34.26062009612218,34.26062009612218,34.2606200961943
,,,,,,,1.7699082568807318,34.24723109360729,34.24723109355676,34.24723109355676,34.24723109355676,34.24723109360729
,,,,,,,1.7748623853210987,34.233742688617085,34.23374268858177,34.23374268858177,34.23374268858177,34.233742688617085
,,,,,,,1.7798165137614657,34.22015488122182,34.2201548811972,34.2201548811972,34.2201548811972,34.220154881221816
,,,,,,,1.7847706422018326,34.20646767142017,34.20646767140305,34.20646767140305,34.20646767140305,34.20646767142017
,,,,,,,1.7897247706421995,34.19268105921121,34.19268105919932,34.19268105919932,34.19268105919932,34.19268105921121
,,,,,,,1.7946788990825664,34.17879504459425,34.178795044586025,34.178795044586025,34.178795044586025,34.17879504459425
,,,,,,,1.7996330275229337,34.16480962756882,34.16480962756314,34.16480962756314,34.16480962756314,34.16480962756882
,,,,,,,1.8045871559633007,34.1507248081346,34.15072480813068,34.15072480813068,34.15072480813068,34.1507248081346
,,,,,,,1.8095412844036676,34.136540586291346,34.13654058628865,34.13654058628865,34.13654058628865,34.136540586291346
,,,,,,,1.8144954128440345,34.1222569620389,34.12225696203705,34.12225696203705,34.12225696203705,34.1222569620389
,,,,,,,1.8194495412844014,34.10787393537713,34.10787393537586,34.10787393537586,34.10787393537586,34.10787393537713
,,,,,,,1.8244036697247683,34.09339150630597,34.09339150630511,34.09339150630511,34.09339150630511,34.09339150630597
,,,,,,,1.8293577981651352,34.078809674825365,34.078809674824775,34.078809674824775,34.078809674824775,34.078809674825365
,,,,,,,1.8343119266055021,34.064128440935264,34.064128440934866,34.064128440934866,34.064128440934866,34.064128440935264
,,,,,,,1.839266055045869,34.049347804635644,34.049347804635374,34.049347804635374,34.049347804635374,34.049347804635644
,,,,,,,1.8442201834862364,34.03446776592649,34.03446776592631,34.03446776592631,34.03446776592631,34.03446776592649
,,,,,,,1.8491743119266033,34.01948832480779,34.01948832480767,34.01948832480767,34.01948832480767,34.01948832480779
,,,,,,,1.8541284403669702,34.00440948127953,34.004409481279446,34.004409481279446,34.004409481279446,34.00440948127953
,,,,,,,1.8590825688073371,33.98923123534171,33.989231235341656,33.989231235341656,33.989231235341656,33.98923123534171
,,,,,,,1.864036697247704,33.97395358699433,33.97395358699429,33.97395358699429,33.97395358699429,33.97395358699433
,,,,,,,1.868990825688071,33.95857653623737,33.958576536237345,33.958576536237345,33.958576536237345,33.95857653623737
,,,,,,,1.8739449541284379,33.94310008307084,33.943100083070824,33.943100083070824,33.943100083070824,33.94310008307084
,,,,,,,1.8788990825688052,33.927524227494736,33.92752422749472,33.92752422749472,33.92752422749472,33.927524227494736
,,,,,,,1.8838532110091721,33.91184896950906,33.91184896950905,33.91184896950905,33.91184896950905,33.91184896950906
,,,,,,,1.888807339449539,33.896074309113814,33.89607430911381,33.89607430911381,33.89607430911381,33.896074309113814
,,,,,,,1.893761467889906,33.88020024630897,33.88020024630897,33.88020024630897,33.88020024630897,33.88020024630897
,,,,,,,1.8987155963302729,33.86422678109457,33.86422678109457,33.86422678109457,33.86422678109457,33.86422678109457
,,,,,,,1.9036697247706398,33.8481539134706,33.8481539134706,33.8481539134706,33.8481539134706,33.8481539134706
,,,,,,,1.9086238532110067,33.83198164343704,33.83198164343704,33.83198164343704,33.83198164343704,33.83198164343704
